unit_id,source,condition,age_days,brand_tier,model_a,model_b,model_c,model_d,utility_a,utility_b
747,Internet/Shipping,Stained,6,Premium,Refurbishing,Refurbishing,Recycling,Refurbishing,46.1859431128316,46.1859431128316
748,Internet/Shipping,NotLiked,1,Premium,Resale,Resale,Refurbishing,Resale,92.90554723425393,92.90554723425393
749,Store-Customer,NotLiked,6,Premium,Resale,Resale,Refurbishing,Resale,92.43469760309688,92.43469760309688
750,Store-Customer,NotLiked,0,Standard,Resale,Resale,Resale,Resale,61.49999999999999,61.49999999999999
751,Internet/Shipping,ColorMismatch,5,Standard,Resale,Resale,DiscountSale,Resale,31.82543677174388,31.82543677174388
752,Internet/Shipping,Torn,21,Standard,Disposal,Donation,Repair,Repair,0.0,10.709065503972433
753,Internet/Shipping,MissingPart,90,Standard,Donation,Refurbishing,Repair,Repair,12.993795742246492,14.89131403914509
754,Internet/Shipping,ColorMismatch,0,Standard,Resale,Resale,DiscountSale,Resale,32.0,32.0
755,Internet/Shipping,SeamDefect,33,Standard,Disposal,Donation,Recycling,Repair,0.0,11.900093817671094
756,Internet/Shipping,SeamDefect,22,Standard,Disposal,Donation,Refurbishing,Repair,0.0,12.064899619788633
757,Internet/Shipping,Undamaged,59,Standard,Resale,Resale,Donation,Resale,61.79000014894713,61.79000014894713
758,Store-Customer,Torn,12,Standard,Recycling,Donation,Refurbishing,Repair,5.87475298505027,10.833003980067028
759,Internet/Shipping,NotLiked,9,Standard,Resale,Resale,Resale,Resale,60.93554386269166,60.93554386269166
760,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Donation,Resale,60.81079756284822,60.81079756284822
761,Internet/Shipping,NotLiked,12,Premium,Resale,Resale,Refurbishing,Resale,91.87277686545242,91.87277686545242
762,Internet/Shipping,NotLiked,162,Premium,Resale,Resale,Recycling,Resale,78.86669382905201,78.86669382905201
763,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,DiscountSale,Resale,61.12313173539791,61.12313173539791
764,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,DiscountSale,Resale,61.43703148950262,61.43703148950262
765,Store-Customer,NotLiked,0,Standard,Resale,Resale,Repackaging,Resale,61.49999999999999,61.49999999999999
766,Internet/Shipping,ColorMismatch,193,Standard,Resale,Resale,Donation,Resale,25.856869094868784,25.856869094868784
767,Internet/Shipping,ColorMismatch,2,Standard,Resale,Resale,Recycling,Resale,31.930069953356657,31.930069953356657
768,Internet/Shipping,Torn,14,Standard,Recycling,Resale,Refurbishing,Repair,5.854024214760049,-2.548658595079984
769,Internet/Shipping,NotLiked,65,Standard,Resale,Resale,Resale,Resale,57.53525019277642,57.53525019277642
770,Internet/Shipping,NotLiked,122,Standard,Resale,Resale,Repackaging,Resale,54.26434721566551,54.26434721566551
771,Internet/Shipping,Undamaged,1,Premium,Resale,Resale,Donation,Resale,98.75029985837915,98.75029985837915
772,Internet/Shipping,Torn,24,Standard,Disposal,Donation,Donation,Repair,0.0,10.66799993661073
773,Internet/Shipping,MissingPart,43,Standard,Donation,Repair,Repair,Repair,13.763449326173035,24.52689865234607
774,Store-Customer,Stained,0,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,29.0,29.0
775,Internet/Shipping,SeamDefect,17,Standard,Disposal,Refurbishing,Donation,Repair,0.0,12.246017377333102
776,Store-Customer,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
777,Internet/Shipping,SeamDefect,12,Standard,Donation,Repair,Refurbishing,Repair,12.216304378073728,20.624258955150808
778,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,Resale,Resale,60.99801063473481,60.99801063473481
779,Store-Customer,Torn,7,Standard,Recycling,Donation,Refurbishing,Repair,5.926756650798968,10.902342201065292
780,Store-Customer,Undamaged,7,Premium,Resale,Resale,DiscountSale,Resale,98.15418818259019,98.15418818259019
781,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,DiscountSale,Resale,61.18578618913899,61.18578618913899
782,Store-Customer,Undamaged,7,Standard,Resale,Resale,Donation,Resale,65.13612545506012,65.13612545506012
783,Internet/Shipping,NotLiked,10,Premium,Resale,Resale,Resale,Resale,92.05970928929638,92.05970928929638
784,Internet/Shipping,ColorMismatch,6,Standard,Resale,Resale,Resale,Resale,31.79062874188773,31.79062874188773
785,Store-Employee,MissingPart,6,Standard,Repair,Repair,Refurbishing,Repair,25.79062874188773,25.79062874188773
786,Internet/Shipping,Stained,11,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.617109757137904,28.617109757137904
787,Store-Customer,NotLiked,9,Premium,Resale,Resale,Resale,Resale,92.1533157940375,92.1533157940375
788,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Donation,Resale,60.81079756284822,60.81079756284822
789,Store-Customer,Stained,390,Premium,Refurbishing,Refurbishing,Recycling,Refurbishing,29.54548591115364,29.54548591115364
790,Internet/Shipping,ColorMismatch,4,Standard,Resale,Resale,Resale,Resale,31.860279627039702,31.860279627039702
791,Internet/Shipping,NotLiked,35,Standard,Resale,Resale,Resale,Resale,59.33314122422669,59.33314122422669
792,Internet/Shipping,NotLiked,0,Premium,Resale,Resale,Repackaging,Resale,93.0,93.0
793,Internet/Shipping,NotLiked,16,Premium,Resale,Resale,Donation,Resale,91.50003174522443,91.50003174522443
794,Internet/Shipping,NotLiked,100,Premium,Resale,Resale,Donation,Resale,84.00713600439818,84.00713600439818
795,Internet/Shipping,Stained,63,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,26.86302157911966,26.86302157911966
796,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Refurbishing,Resale,60.81079756284822,60.81079756284822
797,Internet/Shipping,Torn,10,Premium,Repair,Resale,Donation,Repair,29.582093017465056,-0.802238372816868
798,Internet/Shipping,ColorMismatch,4,Premium,Resale,Resale,Repackaging,Resale,49.290419440559546,49.290419440559546
799,Internet/Shipping,NotLiked,8,Standard,Resale,Resale,Refurbishing,Resale,60.99801063473481,60.99801063473481
800,Internet/Shipping,NotLiked,26,Standard,Resale,Resale,Repackaging,Resale,59.8831106453512,59.8831106453512
801,Internet/Shipping,Undamaged,55,Standard,Resale,Resale,Resale,Resale,62.04126233890668,62.04126233890668
802,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Refurbishing,Resale,61.18578618913899,61.18578618913899
803,Store-Customer,MissingPart,0,Standard,Repair,Resale,Recycling,Repair,26.0,6.9
804,Internet/Shipping,Stained,13,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.547944725710067,28.547944725710067
805,Internet/Shipping,NotLiked,2,Standard,Resale,Resale,Donation,Resale,61.37412591604198,61.37412591604198
806,Internet/Shipping,ColorMismatch,1,Standard,Resale,Resale,Donation,Resale,31.965017494168123,31.965017494168123
807,Internet/Shipping,Undamaged,1,Premium,Resale,Resale,Recycling,Resale,98.75029985837915,98.75029985837915
808,Internet/Shipping,NotLiked,21,Premium,Resale,Resale,Resale,Resale,91.03619215181394,91.03619215181394
809,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,Repackaging,Resale,61.311283216712496,61.311283216712496
810,Store-Employee,Undamaged,1,Premium,Resale,Resale,DiscountSale,Resale,98.75029985837915,98.75029985837915
811,Internet/Shipping,MissingPart,0,Standard,Repair,Resale,Repair,Repair,26.0,6.9
812,Internet/Shipping,NotLiked,64,Standard,Resale,Resale,DiscountSale,Resale,57.59431497043595,57.59431497043595
813,Store-Employee,Stained,14,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.513414049200165,28.513414049200165
814,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
815,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Donation,Resale,61.49999999999999,61.49999999999999
816,Store-Customer,NotLiked,8,Standard,Resale,Resale,DiscountSale,Resale,60.99801063473481,60.99801063473481
817,Store-Customer,NotLiked,5,Standard,Resale,Resale,Resale,Resale,61.18578618913899,61.18578618913899
818,Internet/Shipping,NotLiked,12,Standard,Resale,Resale,Resale,Resale,60.748517910301615,60.748517910301615
819,Internet/Shipping,Undamaged,6,Standard,Resale,Resale,Donation,Resale,65.20219460958668,65.20219460958668
820,Internet/Shipping,Undamaged,63,Standard,Resale,Resale,DiscountSale,Resale,61.53974100032735,61.53974100032735
821,Internet/Shipping,NotLiked,7,Standard,Resale,Resale,Resale,Resale,61.060539904793806,61.060539904793806
822,Internet/Shipping,Torn,13,Premium,Repair,Repair,Recycling,Repair,29.457533670852072,29.457533670852072
823,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Resale,Resale,61.49999999999999,61.49999999999999
824,Internet/Shipping,NotLiked,130,Standard,Resale,Resale,Recycling,Resale,53.820012147995364,53.820012147995364
825,Store-Customer,MissingPart,99,Premium,Repair,Resale,Recycling,Repair,38.5514921712363,10.665447651370888
826,Internet/Shipping,ColorMismatch,19,Standard,Resale,Resale,Resale,Resale,31.34127767849821,31.34127767849821
827,Internet/Shipping,MissingPart,1,Standard,Repair,Resale,Recycling,Repair,25.965017494168123,6.889505248250437
828,Internet/Shipping,NotLiked,1,Premium,Resale,Resale,DiscountSale,Resale,92.90554723425393,92.90554723425393
829,Store-Customer,Undamaged,435,Standard,Resale,Resale,DiscountSale,Resale,42.1431003606893,42.1431003606893
830,Internet/Shipping,NotLiked,15,Premium,Resale,Resale,Resale,Resale,91.59307829248941,91.59307829248941
831,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Refurbishing,Resale,61.18578618913899,61.18578618913899
832,Internet/Shipping,Undamaged,6,Premium,Resale,Resale,Repackaging,Resale,98.25329191438003,98.25329191438003
833,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,Repackaging,Resale,61.311283216712496,61.311283216712496
834,Internet/Shipping,NotLiked,230,Premium,Resale,Resale,Resale,Resale,73.58342543656507,73.58342543656507
835,Internet/Shipping,Undamaged,14,Standard,Resale,Resale,DiscountSale,Resale,64.67548669348031,64.67548669348031
836,Internet/Shipping,NotLiked,8,Premium,Resale,Resale,Donation,Resale,92.24701595210222,92.24701595210222
837,Store-Customer,NotLiked,8,Standard,Resale,Resale,Donation,Resale,60.99801063473481,60.99801063473481
838,Store-Employee,MissingPart,1,Standard,Repair,Resale,Repair,Repair,25.965017494168123,6.889505248250437
839,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Resale,Resale,61.12313173539791,61.12313173539791
840,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,DiscountSale,Resale,61.49999999999999,61.49999999999999
841,Internet/Shipping,NotLiked,23,Standard,Resale,Resale,Refurbishing,Resale,60.067536477716445,60.067536477716445
842,Store-Customer,NotLiked,4,Standard,Resale,Resale,Recycling,Resale,61.24850332867146,61.24850332867146
843,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
844,Internet/Shipping,Torn,6,Premium,Repair,Repair,Repair,Repair,29.748754490265277,29.748754490265277
845,Internet/Shipping,ColorMismatch,3,Standard,Resale,Resale,Resale,Resale,31.89515734261805,31.89515734261805
846,Store-Customer,SeamDefect,8,Standard,Donation,Resale,Repair,Repair,12.277291488490734,1.5442234038594238
847,Internet/Shipping,ColorMismatch,3,Standard,Resale,Resale,Resale,Resale,31.89515734261805,31.89515734261805
848,Internet/Shipping,MissingPart,0,Standard,Repair,Repair,Repair,Repair,26.0,26.0
849,Internet/Shipping,NotLiked,24,Standard,Resale,Resale,Donation,Resale,60.00599971474828,60.00599971474828
850,Store-Employee,ColorMismatch,6,Standard,Resale,Resale,Recycling,Resale,31.79062874188773,31.79062874188773
851,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,DiscountSale,Resale,61.12313173539791,61.12313173539791
852,Internet/Shipping,Stained,1,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.965017494168123,28.965017494168123
853,Store-Customer,SeamDefect,112,Premium,Repair,Repair,Donation,Repair,31.743591166891882,31.743591166891882
854,Store-Customer,Torn,6,Standard,Recycling,Donation,Repair,Repair,5.937188622566319,10.916251496755091
855,Internet/Shipping,NotLiked,17,Premium,Resale,Resale,Refurbishing,Resale,91.40707819799897,91.40707819799897
856,Internet/Shipping,Undamaged,61,Standard,Resale,Resale,DiscountSale,Resale,61.66474544510464,61.66474544510464
857,Internet/Shipping,Undamaged,10,Standard,Resale,Resale,Repackaging,Resale,64.93831394431967,64.93831394431967
858,Store-Customer,MissingPart,6,Standard,Repair,Repair,Repair,Repair,25.79062874188773,25.79062874188773
859,Internet/Shipping,NotLiked,21,Premium,Resale,Resale,Donation,Resale,91.03619215181394,91.03619215181394
860,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Donation,Resale,61.12313173539791,61.12313173539791
861,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
862,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,DiscountSale,Resale,60.81079756284822,60.81079756284822
863,Store-Customer,Undamaged,4,Standard,Resale,Resale,Resale,Resale,65.33453129137543,65.33453129137543
864,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Donation,Resale,61.12313173539791,61.12313173539791
865,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,DiscountSale,Resale,61.24850332867146,61.24850332867146
866,Store-Customer,ColorMismatch,4,Premium,Resale,Resale,Donation,Resale,49.290419440559546,49.290419440559546
867,Store-Customer,Undamaged,3,Standard,Resale,Resale,DiscountSale,Resale,65.40079895097429,65.40079895097429
868,Store-Customer,Undamaged,10,Premium,Resale,Resale,DiscountSale,Resale,97.85747091647951,97.85747091647951
869,Internet/Shipping,Undamaged,78,Standard,Resale,Resale,Recycling,Resale,60.610134365145356,60.610134365145356
870,Internet/Shipping,SeamDefect,0,Premium,Repair,Repair,Repair,Repair,36.75,36.75
871,Internet/Shipping,Undamaged,11,Standard,Resale,Resale,Recycling,Resale,64.872508538562,64.872508538562
872,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Refurbishing,Resale,61.12313173539791,61.12313173539791
873,Store-Employee,ColorMismatch,0,Standard,Resale,Resale,Resale,Resale,32.0,32.0
874,Internet/Shipping,NotLiked,6,Premium,Resale,Resale,Resale,Resale,92.43469760309688,92.43469760309688
875,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Donation,Resale,92.62275499300719,92.62275499300719
876,Store-Customer,NotLiked,7,Standard,Resale,Resale,Recycling,Resale,61.060539904793806,61.060539904793806
877,Internet/Shipping,NotLiked,2,Standard,Resale,Resale,Recycling,Resale,61.37412591604198,61.37412591604198
878,Internet/Shipping,Stained,7,Premium,Refurbishing,Refurbishing,Donation,Refurbishing,46.133783253994835,46.133783253994835
879,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,Recycling,Resale,60.87313952619759,60.87313952619759
880,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
881,Internet/Shipping,Torn,4,Standard,Recycling,Donation,Repair,Repair,5.95808388811191,10.94411185081588
882,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,DiscountSale,Resale,61.49999999999999,61.49999999999999
883,Store-Customer,NotLiked,9,Premium,Resale,Resale,Repackaging,Resale,92.1533157940375,92.1533157940375
884,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Resale,Resale,92.62275499300719,92.62275499300719
885,Internet/Shipping,NotLiked,10,Standard,Resale,Resale,Donation,Resale,60.87313952619759,60.87313952619759
886,Internet/Shipping,ColorMismatch,5,Premium,Resale,Resale,Donation,Resale,49.23815515761582,49.23815515761582
887,Internet/Shipping,Undamaged,0,Standard,Resale,Resale,Resale,Resale,65.6,65.6
888,Internet/Shipping,NotLiked,186,Standard,Resale,Resale,Refurbishing,Resale,50.80723648386176,50.80723648386176
889,Internet/Shipping,Stained,7,Standard,Refurbishing,Refurbishing,Refurbishing,Refurbishing,28.755855502663223,28.755855502663223
890,Internet/Shipping,Torn,4,Standard,Recycling,Donation,Refurbishing,Repair,5.95808388811191,10.94411185081588
891,Internet/Shipping,Torn,4,Standard,Recycling,Donation,Repair,Repair,5.95808388811191,10.94411185081588
892,Store-Employee,Stained,148,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,24.185089022971592,24.185089022971592
893,Internet/Shipping,NotLiked,12,Standard,Resale,Resale,Recycling,Resale,60.748517910301615,60.748517910301615
894,Internet/Shipping,NotLiked,9,Standard,Resale,Resale,DiscountSale,Resale,60.93554386269166,60.93554386269166
895,Store-Customer,Undamaged,147,Standard,Resale,Resale,Donation,Resale,56.509049498185234,56.509049498185234
896,Store-Customer,SeamDefect,0,Standard,Donation,Repair,Recycling,Repair,12.399999999999999,20.999999999999996
897,Internet/Shipping,Torn,49,Premium,Donation,Resale,Recycling,Repair,16.9958037236686,-1.0010490690828497
898,Internet/Shipping,NotLiked,5,Standard,Resale,Resale,Resale,Resale,61.18578618913899,61.18578618913899
899,Internet/Shipping,ColorMismatch,12,Standard,Resale,Resale,Resale,Resale,31.58250995016757,31.58250995016757
900,Internet/Shipping,Undamaged,4,Standard,Resale,Resale,Donation,Resale,65.33453129137543,65.33453129137543
901,Internet/Shipping,NotLiked,3,Premium,Resale,Resale,Resale,Resale,92.71692482506873,92.71692482506873
902,Internet/Shipping,Undamaged,29,Standard,Resale,Resale,Resale,Resale,63.699194887029215,63.699194887029215
903,Internet/Shipping,Stained,5,Standard,Refurbishing,Resale,Refurbishing,Refurbishing,28.82543677174388,1.0720698834790205
904,Internet/Shipping,Undamaged,196,Standard,Resale,Resale,DiscountSale,Resale,53.763813606099404,53.763813606099404
905,Store-Employee,Torn,4,Standard,Recycling,Resale,Refurbishing,Repair,5.95808388811191,-2.51397203729603
906,Internet/Shipping,NotLiked,12,Premium,Resale,Resale,Donation,Resale,91.87277686545242,91.87277686545242
907,Internet/Shipping,SeamDefect,40,Standard,Disposal,Donation,Refurbishing,Repair,0.0,11.796157362945776
908,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
909,Internet/Shipping,Undamaged,175,Standard,Resale,Resale,Repackaging,Resale,54.92389188115229,54.92389188115229
910,Internet/Shipping,Torn,9,Standard,Recycling,Donation,Repair,Repair,5.905923977115277,10.874565302820368
911,Store-Customer,NotLiked,20,Standard,Resale,Resale,Donation,Resale,60.25251641832558,60.25251641832558
912,Store-Customer,Undamaged,6,Standard,Resale,Resale,Resale,Resale,65.20219460958668,65.20219460958668
913,Store-Customer,Torn,13,Premium,Repair,Repair,Refurbishing,Repair,29.457533670852072,29.457533670852072
914,Store-Employee,ColorMismatch,10,Standard,Resale,Resale,DiscountSale,Resale,31.651744181220877,31.651744181220877
915,Store-Employee,SeamDefect,3,Premium,Repair,Resale,Recycling,Repair,36.608462412534365,5.068547202785417
916,Store-Employee,Stained,3,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.89515734261805,28.89515734261805
917,Internet/Shipping,Undamaged,6,Standard,Resale,Resale,Recycling,Resale,65.20219460958668,65.20219460958668
918,Internet/Shipping,NotLiked,75,Standard,Resale,Resale,Donation,Resale,56.947839638698824,56.947839638698824
919,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
920,Internet/Shipping,NotLiked,21,Standard,Resale,Resale,Recycling,Resale,60.19079476787595,60.19079476787595
921,Internet/Shipping,NotLiked,29,Premium,Resale,Resale,DiscountSale,Resale,90.29885589209415,90.29885589209415
922,Store-Customer,Torn,0,Premium,Repair,Repair,Recycling,Repair,30.0,30.0
923,Internet/Shipping,NotLiked,4,Premium,Resale,Resale,Repackaging,Resale,92.62275499300719,92.62275499300719
924,Internet/Shipping,ColorMismatch,12,Standard,Resale,Resale,Resale,Resale,31.58250995016757,31.58250995016757
925,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Refurbishing,Resale,61.49999999999999,61.49999999999999
926,Internet/Shipping,Undamaged,12,Standard,Resale,Resale,DiscountSale,Resale,64.80676890531838,64.80676890531838
927,Internet/Shipping,Stained,14,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.513414049200165,28.513414049200165
928,Store-Customer,SeamDefect,13,Standard,Disposal,Repair,Refurbishing,Repair,0.0,20.593150253139058
929,Internet/Shipping,NotLiked,1,Standard,Resale,Resale,Repackaging,Resale,61.43703148950262,61.43703148950262
930,Internet/Shipping,Undamaged,11,Premium,Resale,Resale,Recycling,Resale,97.75876280784301,97.75876280784301
931,Internet/Shipping,ColorMismatch,13,Standard,Resale,Resale,Recycling,Resale,31.547944725710067,31.547944725710067
932,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Donation,Resale,61.24850332867146,61.24850332867146
933,Internet/Shipping,NotLiked,11,Standard,Resale,Resale,Refurbishing,Resale,60.81079756284822,60.81079756284822
934,Store-Customer,Stained,128,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,24.79486827006253,24.79486827006253
935,Store-Customer,SeamDefect,13,Standard,Disposal,Repair,Refurbishing,Repair,0.0,20.593150253139058
936,Internet/Shipping,Undamaged,4,Standard,Resale,Resale,DiscountSale,Resale,65.33453129137543,65.33453129137543
937,Store-Customer,NotLiked,2,Standard,Resale,Resale,Resale,Resale,61.37412591604198,61.37412591604198
938,Internet/Shipping,MissingPart,0,Standard,Repair,Repair,Repair,Repair,26.0,26.0
939,Store-Customer,Undamaged,4,Standard,Resale,Resale,Recycling,Resale,65.33453129137543,65.33453129137543
940,Internet/Shipping,Undamaged,0,Standard,Resale,Resale,Recycling,Resale,65.6,65.6
941,Internet/Shipping,Stained,135,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,24.580056909081204,24.580056909081204
942,Store-Customer,Torn,7,Standard,Recycling,Resale,Refurbishing,Repair,5.926756650798968,-2.524414449733677
943,Internet/Shipping,MissingPart,411,Standard,Disposal,Resale,Donation,Repair,0.0,3.361362781807638
944,Internet/Shipping,NotLiked,2,Premium,Resale,Resale,Repackaging,Resale,92.81118887406298,92.81118887406298
945,Internet/Shipping,ColorMismatch,7,Standard,Resale,Resale,Resale,Resale,31.755855502663223,31.755855502663223
946,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Resale,Resale,61.24850332867146,61.24850332867146
947,Internet/Shipping,MissingPart,7,Standard,Repair,Resale,Donation,Repair,25.755855502663223,6.826756650798968
948,Store-Customer,NotLiked,28,Standard,Resale,Resale,Resale,Resale,59.760467108478544,59.760467108478544
949,Store-Customer,NotLiked,110,Standard,Resale,Resale,DiscountSale,Resale,54.937550523681274,54.937550523681274
950,Internet/Shipping,NotLiked,45,Premium,Resale,Resale,Refurbishing,Resale,88.84176203322794,88.84176203322794
951,Internet/Shipping,NotLiked,6,Standard,Resale,Resale,Resale,Resale,61.12313173539791,61.12313173539791
952,Internet/Shipping,SeamDefect,22,Standard,Disposal,Refurbishing,Refurbishing,Repair,0.0,12.14304493607541
953,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Recycling,Resale,61.24850332867146,61.24850332867146
954,Internet/Shipping,Undamaged,154,Standard,Resale,Resale,Recycling,Resale,56.10858939726192,56.10858939726192
955,Store-Customer,NotLiked,11,Standard,Resale,Resale,Donation,Resale,60.81079756284822,60.81079756284822
956,Store-Customer,Undamaged,4,Standard,Resale,Resale,Donation,Resale,65.33453129137543,65.33453129137543
957,Store-Customer,Undamaged,5,Premium,Resale,Resale,Recycling,Resale,98.35249479947004,98.35249479947004
958,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
959,Internet/Shipping,MissingPart,7,Standard,Repair,Repair,Donation,Repair,25.755855502663223,25.755855502663223
960,Internet/Shipping,SeamDefect,39,Standard,Disposal,Resale,Refurbishing,Repair,0.0,1.3322549640245667
961,Internet/Shipping,NotLiked,26,Premium,Resale,Resale,Resale,Resale,90.5746659680268,90.5746659680268
962,Internet/Shipping,Undamaged,90,Standard,Resale,Resale,Recycling,Resale,59.87642382053667,59.87642382053667
963,Internet/Shipping,NotLiked,3,Standard,Resale,Resale,DiscountSale,Resale,61.311283216712496,61.311283216712496
964,Internet/Shipping,ColorMismatch,14,Premium,Resale,Resale,Refurbishing,Resale,48.77012107380024,48.77012107380024
965,Store-Employee,Undamaged,4,Standard,Resale,Resale,DiscountSale,Resale,65.33453129137543,65.33453129137543
966,Internet/Shipping,ColorMismatch,12,Standard,Resale,Resale,Recycling,Resale,31.58250995016757,31.58250995016757
967,Store-Employee,Torn,1,Standard,Recycling,Donation,Recycling,Repair,5.9895052482504365,10.98600699766725
968,Internet/Shipping,Torn,7,Standard,Recycling,Donation,Refurbishing,Repair,5.926756650798968,10.902342201065292
969,Internet/Shipping,NotLiked,9,Standard,Resale,Resale,DiscountSale,Resale,60.93554386269166,60.93554386269166
970,Internet/Shipping,NotLiked,3,Premium,Resale,Resale,Resale,Resale,92.71692482506873,92.71692482506873
971,Internet/Shipping,Undamaged,6,Premium,Resale,Resale,Repackaging,Resale,98.25329191438003,98.25329191438003
972,Internet/Shipping,ColorMismatch,14,Standard,Resale,Resale,Repackaging,Resale,31.513414049200165,31.513414049200165
973,Internet/Shipping,NotLiked,4,Standard,Resale,Resale,Repackaging,Resale,61.24850332867146,61.24850332867146
974,Store-Customer,NotLiked,33,Standard,Resale,Resale,Repackaging,Resale,59.45492925410901,59.45492925410901
975,Internet/Shipping,NotLiked,14,Standard,Resale,Resale,Resale,Resale,60.6241452885603,60.6241452885603
976,Internet/Shipping,NotLiked,84,Standard,Resale,Resale,Refurbishing,Resale,56.42416913399285,56.42416913399285
977,Internet/Shipping,Torn,8,Premium,Repair,Repair,Repair,Repair,29.665340423156543,29.665340423156543
978,Internet/Shipping,NotLiked,15,Standard,Resale,Resale,Recycling,Resale,60.56205219499294,60.56205219499294
979,Internet/Shipping,NotLiked,16,Standard,Resale,Resale,Repackaging,Resale,60.50002116348296,60.50002116348296
980,Internet/Shipping,Stained,134,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,24.610652261116687,24.610652261116687
981,Store-Employee,Stained,10,Standard,Refurbishing,Refurbishing,Recycling,Refurbishing,28.651744181220877,28.651744181220877
982,Store-Customer,Stained,6,Standard,Refurbishing,Refurbishing,Donation,Refurbishing,28.79062874188773,28.79062874188773
983,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
984,Internet/Shipping,Undamaged,12,Standard,Resale,Resale,Donation,Resale,64.80676890531838,64.80676890531838
985,Internet/Shipping,NotLiked,0,Standard,Resale,Resale,Recycling,Resale,61.49999999999999,61.49999999999999
986,Store-Customer,MissingPart,2,Standard,Repair,Resale,Recycling,Repair,25.930069953356657,6.8790209860069975
987,Internet/Shipping,Torn,0,Standard,Recycling,Resale,Recycling,Repair,6.0,-2.5
988,Internet/Shipping,Undamaged,12,Standard,Resale,Resale,Repackaging,Resale,64.80676890531838,64.80676890531838
989,Internet/Shipping,SeamDefect,5,Standard,Donation,Repair,Repair,Repair,12.323192179567307,20.842893094569494
990,Store-Customer,NotLiked,13,Standard,Resale,Resale,Donation,Resale,60.686300506278116,60.686300506278116
991,Internet/Shipping,NotLiked,23,Standard,Resale,Resale,Repackaging,Resale,60.067536477716445,60.067536477716445
992,Store-Customer,MissingPart,60,Premium,Repair,Resale,Recycling,Repair,40.44263801317305,11.232791403951916
993,Store-Customer,NotLiked,3,Standard,Resale,Resale,Refurbishing,Resale,61.311283216712496,61.311283216712496
994,Internet/Shipping,NotLiked,14,Standard,Resale,Resale,Repackaging,Resale,60.6241452885603,60.6241452885603
995,Store-Customer,MissingPart,13,Premium,Repair,Resale,Recycling,Repair,42.8219170885651,11.94657512656953
